Date,AAPL,AMZN,GOOGL,MSFT,TSLA,BRK_B,META,NVDA,UNH,S&P 500
2014-11,0.021516829995739353,0.10424960651791491,-0.03748020411754347,0.09769874476987464,0.011715004979186327,0.054293825408090884,0.03656746296543433,0.10119613304932004,0.03894736842105266,0.0367679392364582
2014-12,-0.02544316996871754,-0.05407898046449235,-0.016928702010968955,-0.028016009148084706,-0.09072734720328672,0.02457085156512943,0.024076219904725176,-0.07285063833586287,0.04478216818642352,0.003532904693509638
2015-01,-0.11084956130965119,0.0494593157241625,-0.03484955554729056,-0.03725490196078435,-0.08575443598001704,-0.04356110381077527,-0.019361327633894972,0.11160327395281645,0.05333591931730023,-0.030142499675809738
2015-02,0.06209386281588461,0.09797297297297292,0.07543352601156068,0.12729124236252545,0.014414626433188922,0.018204300336607856,0.03435897435897445,0.10880110880110883,0.04741299944761546,0.04532646643722
2015-03,-0.07591207795150694,-0.03007692307692305,-0.0003762429454447872,-0.032881662149954825,-0.06461832918880914,-0.01659695047901773,0.027516113039167064,-0.02802083333333335,0.0617913333919311,-0.012710338816038773
2015-04,0.19421284943599806,0.011182488698548628,0.0011112305982723004,0.028955725761255293,0.1904588435901411,-0.027305159165751852,-0.034861278648974675,0.14433072553852752,-0.06018211920529798,0.010302056092704013
2015-05,-0.026078028747433327,0.029254901960784233,-0.009596104268118041,0.0049019607843137905,0.08945720182560407,0.021794329242488385,-0.0007499062617173137,0.0002809580670085096,0.057517836695146665,0.0071906227440251685
2015-06,-0.057347670250896036,-0.04313038177246054,-0.014660159074475777,-0.08581752484191506,0.054980189203564254,-0.05073514185131493,0.08317698561600989,0.01631439739718659,0.019656838247542892,-0.028043156375845164
2015-07,0.05770521136211135,-0.023652146213267493,0.21943165348841473,-0.006916996047430946,0.010575926314060164,0.042102966841186674,0.09642032332563522,0.24157070474435738,-0.015928769808854784,0.02445674586040096
2015-08,-0.07887502643264954,-0.08621533442088086,-0.015585978636979109,0.12537313432835834,-0.0821356502242152,-0.0573581745865606,-0.04581358609794638,-0.04201524791778739,-0.02706067900722176,-0.05913525288880465
2015-09,0.0073461891643709885,-0.01660269570650718,-0.034401075893266464,0.058001768346596025,0.025972994925097866,-0.03871493078688274,-0.02384105960264897,-0.021299666950662256,-0.015527685351079202,-0.05012759660346394
2015-10,0.21513217866909748,0.09821185440682575,0.180000949622525,0.16914591342136043,-0.165077380952381,0.0592946249807484,0.1817051108095885,0.23854463437796777,0.03934483057457324,0.1074959992369405
2015-11,0.02288072018004499,-0.024795437639474338,0.03528891034926767,0.12294496068620438,0.10166325650366802,-0.019918580982843916,0.012726054922973861,0.07969521253654102,-0.04477611940298511,0.00045454545454536754
2015-12,0.027502750275027504,-0.09305873379099916,0.020664101467863745,0.06110757479312545,0.02899169724384738,-0.013499480789200366,0.0015117157974300509,0.01506139961532772,0.03561452513966479,-0.014519715918601437
2016-01,-0.023376159885795902,-0.11419493505279879,-0.04932598816988647,-0.1514097180563887,-0.20360109932267137,-0.047669172932330854,0.028207547169811272,-0.1663071361940299,-0.056557653405259554,-0.08084577718032221
2016-02,-0.06175771971496429,0.021837746597742305,-0.03733176671651365,0.11734766011593377,0.012903429595761066,0.05289752092215393,-0.012753463620515649,-0.03143466554774645,0.08192620387742328,0.028051742344245043
2016-03,0.07010710808179166,0.1327689448688829,0.06565880721220539,0.13627736302669874,0.1919901455557548,0.06898620275944801,0.06598513011152425,0.08173285198555955,0.07052023121387277,0.059903550353597276
2016-04,-0.10191082802547773,-0.14336492890995264,-0.08358278886951086,0.003674832962138051,0.08197890027666402,0.01992143658810328,0.018482999128160333,0.11133360032038442,0.010953409441530516,0.003900628461505004
2016-05,0.058966565349544,0.059687200766038936,0.06339828438334372,0.2787085321202708,-0.10115640131296579,-0.010385144429161068,0.022598870056497182,0.06956456456456472,0.027010529528460187,0.013664314467473015
2016-06,-0.029468044393417513,-0.05180722891566262,-0.06825952241038523,0.01370932754880678,-0.04514671168111481,-0.011675585516714007,-0.04009710363301517,0.00683671893644792,0.04517087667161971,-0.012837300548061327
2016-07,0.10922712933753942,0.10324015247776366,0.14342435318569483,0.20671060515278616,0.08325116213551206,0.013219886083960308,0.08703235371064798,0.06664807585052986,0.008316747227750835,0.046141898638317094
2016-08,0.02470671880554569,0.014108839619925127,-0.010166601897932922,0.09504894311249831,-0.08786085825747725,0.04101603164688734,0.007621339751303559,0.0020915032679738117,-0.03736341205498754,0.0021808993789278175
2016-09,-0.0013876843018213062,0.0643573727049025,0.017730496453900783,0.09748672107785973,-0.03906277844704071,-0.03819999999999993,0.019347133757961838,0.08610748760761805,0.01926034419626507,-0.007844273910082872
2016-10,0.04498870939725545,0.010581540103147893,0.023432055749128863,0.044561175706781635,0.0013797503097019651,0.0002079434393844953,0.031086464109974146,-0.06194977240244534,0.011639603391291884,-0.012395027150349415
2016-11,0.011635638297872388,-0.018037835459744928,-0.04052624539474482,0.3221832975477454,-0.056743683005785486,0.09785169785169767,-0.08855389743201271,-0.024365261257570027,0.11839488636363626,0.035304115918075855
2016-12,0.03450542228064413,0.04525089605734777,0.0178811304017235,0.1896153846153847,0.13246369754894646,0.02992046458780463,-0.030917553191489353,0.0058661417322835,0.024766622213755037,0.021152215222883002
2017-01,0.030177890724269355,0.03857693956279468,0.020281121997983154,-0.021518123360994304,0.15228848821081828,0.0090708506987006,0.1163807890222984,0.07473221391574353,0.001549234678069034,0.00995287816273682
2017-02,-0.012025901942645715,0.1314898885678911,0.033984136668700385,-0.03810852485498205,-0.020263601348098247,0.03802235179786212,0.05085657217484831,0.03362670713201816,0.023821309243905422,0.040483373057404924
2017-03,0.02450062421972546,0.04843886781441484,-0.0006136779370979229,0.04019083969465638,0.141449570927497,-0.02042129900526629,0.04035382703414,0.030007634036056222,-0.005016014987611123,-0.0005325263727345498
2017-04,0.04965727341964951,0.0025744503200668283,0.09703246224153605,-0.033500898983598114,0.11157571843719727,-0.006749895466220629,0.05052350502424283,0.08190421892816412,0.06055636540330435,0.012203888668059163
2017-05,0.023508924684370987,0.06856825595114162,0.07234660925726576,0.3922930903568717,0.08992365155674323,-0.0060740918931921515,0.021404682274247414,0.053929576425703285,0.01305767138193673,0.009169980949834679
2017-06,-0.024812136679427194,-0.061830226667532705,-0.05241866674697097,0.004690098982902921,0.07704984297751938,0.02868034125975664,-0.005239030779305717,-0.019879999999999995,0.04669568658488337,0.005617582162831107
2017-07,0.0657167781331782,0.03772931810315,0.016959925422938792,0.11914778124575928,-0.07755915091577197,0.0275866125522028,0.13232389730085578,0.039719626168224303,0.03478260869565216,0.01924090235468477
2017-08,0.009959072305593506,0.09166110740493649,-0.01427083333333338,0.009457984721716916,0.05379872757268612,0.03234115626788784,-0.009302325581395316,-0.04352092635297583,0.027872018372566434,-0.005367658343901695
2017-09,-0.0012157233553965069,-0.06373747250061097,0.020817922434745843,0.07555555555555572,-0.033063215952481934,0.01796506792348217,-0.009213615023474137,-0.014968708320508907,-0.005636520591073039,0.019211012527155683
2017-10,0.14092507438463622,0.09588146987794528,0.06935817805383027,0.14547688184051819,-0.06327142211516101,0.024347731357917093,0.06953740448972327,0.15507598087719127,0.06929833520580121,0.026307192146488287
2017-11,-0.010075865339023167,0.015068493150684937,0.006718296224588602,-0.028917965017647148,-0.03644250001171042,0.012176964798468531,-0.020601428808772217,0.052389540126239746,0.06896222360189133,0.02249232333976454
2017-12,0.025386181295653096,0.0005280760429502049,0.014952785737638776,-0.003714859437751085,0.024695319070328316,0.050696086157079094,0.006502685891998901,0.013066575272041862,0.0005361211633828179,0.02096486998515536
2018-01,0.09482657946981204,-0.021405113769645823,0.121573866166425,0.23839564647787972,0.09908580699948287,0.07495000000000004,0.05825842696629216,0.2274707151012813,0.08434918508595676,0.05327333915921379
2018-02,0.011626666666666704,0.07424941571283027,-0.05221277063042209,0.0029620949497907536,0.01456363063455814,-0.01855900274431373,-0.032223814832510446,0.04699924205884378,-0.03467303574369962,-0.02776081146444182
2018-03,-0.04913538591311679,-0.06390047975008356,-0.09874331550802146,-0.09085598377281945,-0.27251570962403265,-0.0612322274881516,-0.14893033461327485,-0.07470171305223394,-0.06415834826379999,-0.05061043365846231
2018-04,0.06819693945442439,-0.03382016767060864,0.022952700230417004,0.012886873951379803,0.14472522266993398,-0.003483441033925818,0.12014179825974854,0.12553342816500715,0.09855046038836723,0.02319452572473343
2018-05,0.030727706841067248,0.15475235921791158,0.045996790471955394,0.10884965108902518,-0.021799325636047834,-0.015704949592177893,0.08101731975372584,0.025592417061611448,0.01331950207468883,0.017169772527616242
2018-06,-0.0036257427736932158,-0.0049674180108963085,0.04649722735674669,-0.032610250297973854,0.23021522616765797,-0.030006691028874283,0.0503007398733166,0.057917436845347975,0.0028254371237868953,0.002260215069570556
2018-07,0.07641766905893044,0.02152557839927006,0.08778514717700994,0.0009035204442035885,-0.17286980000254717,0.0559269871590788,-0.13505980133792828,0.04047175305765878,0.03772968558595337,0.030288251751841647
2018-08,0.04878392337308675,0.19027850761954795,0.016643528103206087,0.13658744747899149,0.0333619048107866,0.05527638190954774,0.03796800843733532,0.1234319811473895,0.0556386243802628,0.03154751524167798
2018-09,0.022429153422572373,-0.007593483731402582,-0.03842805919134967,-0.015407942238267152,-0.10509951175415852,0.03038095238095236,-0.04978831498729886,-0.0012904833084204591,-0.014537050842403376,0.004022950830984418
2018-10,-0.07667046151151585,-0.03518839806041193,-0.1128570123495753,-0.23128932431837848,0.23044518324055221,-0.05162214622423508,-0.07918968692449363,-0.21673210570691628,-0.013276344655420194,-0.07025013487833469
2018-11,0.049935979513444306,-0.16871080781999265,0.025678711851713252,-0.2475530879743575,0.027939538009770216,0.058574143560255254,-0.10800000000000005,0.069752036637176,0.08479319201134666,0.01188645771732714
2018-12,-0.08500451671183375,-0.12069443674080643,-0.03450069822841654,-0.1416907551092855,-0.011821648448573084,-0.059844404548174746,-0.027556777086648363,-0.10044656147662981,-0.12343192338951908,-0.08723189760972479
2019-01,0.02478033369533015,0.04781429382451279,0.051435485853114415,0.013737075332348725,-0.1089110229891693,0.0022033981295598937,0.23168464113053186,0.12049907333862843,0.09038135934854477,0.07465165230057533
2019-02,0.0793834296724471,0.049425079766419716,0.0060778249298712676,0.1292437709456505,0.05953146257232119,-0.009771350400625366,-0.019504830917874336,-0.034025460023038016,-0.07682638272700396,0.03821276564053501
2019-03,0.05382006426276318,0.08897430013767794,0.05467381590705983,0.1609032258064516,-0.12611176174551889,-0.006611407144266841,0.024758268152983813,0.09254242470570237,-0.021665999199038832,0.01440402279680495
2019-04,0.0994325400186331,0.06969393668018747,0.008854581504516275,-0.010603534511503802,-0.1314693218514531,0.07936823283997213,0.16707734839834132,0.08033225492281344,-0.025420606656023494,0.03849349602407121
2019-05,-0.042985902472844915,-0.1321284349453364,-0.0713823773968404,-0.22968904466612744,-0.23531197907952384,-0.08742867660592675,-0.07163087697615736,-0.07258173151650167,0.016255040322580544,-0.05821649631954888
2019-06,0.08323271351525388,0.1273903421664871,-0.025695524763937577,0.20315006562636717,0.19389789303079413,0.0740217829770069,0.05696694031506551,0.06653035457902465,0.018805538334366653,0.06029680241490879
2019-07,0.042803002155012405,0.0892893094423192,0.13705522497516776,0.055636363636363595,0.09959477896108655,-0.02441314553990605,0.0335869850432956,-0.005756639254098735,0.03983772819472614,0.028394716564266485
2019-08,-0.008408750801681799,-0.028925237963219625,-0.020018450937650513,-0.030543116316454247,-0.05699382716049379,-0.01819056785370549,-0.05163747143945158,-0.05301062635990544,-0.08836610486891389,-0.026234823719755076
2019-09,-0.007905138339920908,0.051103920822230725,0.016870079560128343,0.023332938528959013,0.06043844547578989,0.018380550926379767,-0.04770318021201411,-0.039221358672370824,-0.08571917661659606,0.010207382136740793
2019-10,0.049619703006157145,0.11923947487550929,0.0322792069474029,0.1699074074074074,0.2884753086419754,0.025220195408384178,0.10586383313656032,0.028373065275421265,0.19069462647444305,0.026905330848277904
2019-11,0.04968944099378874,0.07830448147548945,0.03698412698412696,0.07340720221606639,0.05752324740218371,0.03516266841932308,0.02491103202846978,0.023530537897172858,0.09324632439657217,0.03291214020808026
2019-12,0.0307034845496385,0.08750937734433602,0.022340425531914978,0.06405529953917054,0.2231584669747213,0.025668934240362797,0.011904761904761934,0.013323944591754762,0.05595109672779576,0.02160664467872826
2020-01,0.09848823116667728,0.10692236056979271,0.09887033141436898,0.056613252490255596,0.5802481481481481,0.0014591439688716506,0.021715686274509836,0.11371878393051034,-0.05274807600626578,0.020885300356434194
2020-02,-0.11497590151559149,-0.19839217274795132,-0.13185862411946647,-0.006213827816306869,-0.01609451867615733,-0.10848161066713771,-0.12344672072158527,-0.11544892199252242,-0.11492971923643824,-0.11133249856047377
2020-03,0.04586313234039767,-0.006452616030474993,-0.09854744920780652,0.10205563071237665,-0.20398523106241065,-0.09840530903328039,-0.09425287356321839,0.08250717777177721,-0.011047928513403733,-0.10360656861736776
2020-04,0.1292346298619824,0.13442879499217522,0.15898426958467168,0.10887724550898212,0.7061140088638317,0.034331227684702,0.25042301184433163,0.23187822943976383,0.1773040906850665,0.12093976723818112
2020-05,0.01516666666666661,0.10101393295626991,0.06690151424107688,0.15487424567656238,-0.054303690230422405,-0.027721720658523626,0.08834332109027644,-0.0016116768050780828,0.06303854875283464,0.03216065999979536
2020-06,0.08292015542056595,0.12789350039154262,-0.016579486493526734,0.08878368110351266,0.24451236815309535,-0.03457504915883773,-0.020470692717584303,0.11139597837694644,-0.05299947492780268,0.008273915184931672
2020-07,0.032938822126317706,0.1428993556987336,0.07170981043468319,0.13413141507408202,0.5052175856929957,0.10359264497878361,0.15970805566888793,0.2081639706435521,0.051529958069099366,0.07220837977837519
2020-08,0.11056751467710368,0.24003973414667815,0.09787248254901296,0.2479812179905901,0.4673579531109376,0.12078334871321646,0.14905011336095692,0.05086004932182498,0.03773398365409962,0.07316424345273592
2020-09,-0.08488986784140974,-0.108089042169619,-0.11112030518931344,-0.0019191673999453573,-0.052382774202733774,-0.03435184338120936,-0.10875999319612169,-0.07857165905444141,-0.034519991108005986,-0.04801508947981753
2020-10,-0.020362971164492323,-0.02399156340627475,0.14135047668070325,-0.023370701121033705,-0.034236684705212184,-0.050210790583108435,0.0477899076265363,0.005287889110323008,-0.002598513255706742,-0.014252321763672408
2020-11,0.05208845208845206,0.05321447866018365,0.06489588830782515,0.03229571984435805,0.48001132477781766,0.15300982494638676,0.005573770491803179,0.0160652363233316,0.10513471622200968,0.1034099569163131
2020-12,0.03549743110695934,0.14627682311703868,-0.021614619998310443,-0.009687146626460665,0.1623689949914465,-0.00826160301051082,-0.0145998623338042,0.020732558719393564,0.029632061114261008,0.027266123307045923
2021-01,0.06445647271087064,0.013051909307875894,0.05569082526032213,-0.004681612301602448,0.18573093901341448,0.0007414515003488638,-0.024632352941176428,-0.013740458015267175,-0.024663807094829723,0.011994846341143341
2021-02,-0.018920293232764115,-0.09747478465729226,0.10683089606438326,0.05181644359464629,-0.1566264232834755,0.0684244933536719,-0.03328307576328678,-0.041733746130031016,-0.017769589635396432,0.016307354322997226
2021-03,0.005982075369830433,-0.007667835875683153,0.012044631641173394,-0.05359025631703328,-0.07625701089385876,0.0477666734652254,0.13069754747143908,-0.01006073920909788,0.1278172742399032,0.03322950469572831
2021-04,0.07225967111759912,0.08327168105219888,0.1526577102803738,0.16587914409742235,0.032430175373480606,0.07564431986296039,0.12465947101624186,0.1504735546954041,0.0756437768240343,0.058188921797214785
2021-05,0.005025226235284678,-0.04712399453634852,0.002702679876014623,0.021516359682361815,-0.05855390284456029,0.04846357088566356,0.014901576010302366,-0.08031499636891797,0.02917705735660845,0.0030180319668421597
2021-06,0.07846769855973224,0.08441506729314323,0.027573049418384267,0.2901812786271853,0.08157517899761338,-0.04760425296879322,0.06395770392749249,0.06140037014188775,-0.036733704870365806,0.018970402087978965
2021-07,0.05349292548671919,0.06029228170669023,0.10689416326145847,-0.02905630753383899,-0.01178648660576376,0.014933487984341602,0.00519635403356329,-0.02705852266452773,0.03325451526890368,0.02434829221679705
2021-08,0.06750359434723147,0.05734866324975759,0.0748842892583404,0.16876094345452677,0.09116677302939057,0.01882075640155702,0.07330508474576268,0.022954345196314167,0.01519135261466552,0.030631700613407625
2021-09,-0.06146113921555757,-0.058954539499541464,-0.0749963829772574,-0.08489094514210181,0.06548431998421828,-0.02422181716208626,-0.10396104750625082,-0.031768278439616895,-0.03719424460431652,-0.035118935923616076
2021-10,0.13447201708025627,0.02474592788528475,0.08056293129452591,0.20377592881493034,0.38522424906840574,0.037504041383769796,-0.059509472756645594,-0.0048190591073583025,0.1318090114324143,0.046262929939803236
2021-11,0.0345231851417641,0.08674387800156241,-0.00047905264754135706,0.3267334653306933,0.057779934557151504,-0.030712232955922594,0.04625378681407915,0.0798419403518767,-0.01617482009638877,0.014734728955776157
2021-12,0.009513300727663121,0.11313560646310587,0.007182337587107055,-0.10536947149446765,-0.06197769287515274,0.07144388083160677,0.023940298507462633,-0.05174126560965355,0.1276786113720753,0.029084639836215728
2022-01,-0.08732386044725415,-0.04450122132689452,-0.08139678192399866,-0.218777380872144,-0.18700037002382236,0.04020804160832167,-0.12343303597457868,-0.1432680697933189,-0.07763716427976353,-0.07191725599502431
2022-02,-0.04738630846415273,-0.04172543488481426,-0.008288487052965778,0.03494090242429481,-0.06611578486734247,0.017147435897435972,-0.30929892244246376,0.05302245250431787,0.0018279569892473608,-0.017514367783672036
2022-03,0.06656246814583254,0.09064148166319147,0.06766629086809459,0.15796932310770254,0.34301395074907054,0.13124310697967537,0.10000963020030808,0.09197835000820058,0.1100139529891596,0.05623344977343566
2022-04,-0.08056705957311235,-0.0899685110211426,-0.17823277227513676,-0.3016341516089554,-0.17570355038116348,-0.08025069637883009,-0.10501203764499882,-0.21986748759949246,0.0033842583639528134,-0.07507468982522372
2022-05,-0.055715325179307856,-0.07890509144834411,-0.034162993802175017,-0.021750335017008585,-0.14232219451371575,-0.033950149913686,-0.046806221265773364,-0.10449830187371477,-0.029353377662137452,-0.024133999412283245
2022-06,-0.056801086118959246,-0.0792916079694103,-0.02435995795878362,-0.19067439409905163,-0.12962605438489982,-0.15195310050786892,-0.16799220072861606,-0.07026143790849675,0.0197172471307731,-0.08795280275782996
2022-07,0.08033456525967701,0.17479052823315125,0.027999999999999983,0.15962502441247303,0.25027838403634584,0.09947876233780646,-0.027505396238051236,0.2478031634446398,0.05152370752604428,0.07959344847714869
2022-08,-0.04432841195534751,-0.005798809228479299,-0.021489211177927067,-0.13636108460113391,-0.0002850017812610762,-0.0341940689933428,0.05948379732386325,-0.04040029651593786,-0.03553637895594515,-0.02120210504167754
2022-09,-0.1021138701533592,-0.1186800162190824,-0.12291007681879808,-0.21431357254290176,-0.05158221081890108,-0.06280243690165369,-0.18567067696175246,-0.11877172653534174,-0.018662877769670953,-0.0917821264938123
2022-10,-0.019010449452347984,0.08405294450736127,-0.016795466254507938,0.13990237445189052,-0.15012493189802548,0.10686824412168953,-0.27805953693495045,-0.09217619986850756,0.08589317159068671,0.06835595627332472
2022-11,0.029132443531827527,-0.07678495641670198,-0.0062879899392161865,0.13928001161271583,-0.19346567045404303,0.05755419826834008,0.11494603950315624,-0.10708767864040172,-0.0455495495495495,0.019405695737856932
2022-12,-0.009810034501392464,-0.09183493051380892,-0.0826829782746255,-0.08683187870293685,-0.3424875294633558,-0.02595754133214866,0.07898822025385802,-0.10111387477019568,0.0005285811372045093,-0.03237659141105532
2023-01,0.021997397254523238,0.11128416789969622,0.11370429983904345,0.33734477466164364,0.3719883284701958,0.0025737090731390144,0.2521157752200406,0.21697545717035605,-0.06037735849056604,0.050088011156785205
2023-02,0.023084822345450833,0.03048353188507374,-0.07783627542066693,0.21922846187954828,0.2796378440785077,-0.009261064534997148,0.16187901318012854,-0.07923483762542632,-0.03078313253012045,-0.010858400586940537
2023-03,0.13915766651945247,0.1046582794967697,0.1339975372215381,0.16121855211364028,-0.06201624008737358,0.0033126701433303517,0.20558464223385692,0.09684346145587283,-0.02310066919427359,0.01986075596086679
2023-04,0.07147640362316277,0.03724452105392768,0.056663376110562776,0.0031319086219602377,-0.18544018630081505,0.06387708401438386,0.15330052113491593,0.05452231793265473,0.03641414998303363,0.018108170741929667
2023-05,0.09302325581395358,0.05243634637070437,0.14676756352765313,0.4504315886134067,0.24164077066500927,-0.01327433628318582,0.08782059328061592,0.12735542560103963,-0.02162925371912663,0.014797935892561724
2023-06,0.016431430377080197,0.08067108416748912,-0.02101832993890019,0.05551053484602918,0.3044348783662029,0.054995017438963525,0.0952307692307692,0.06603540551667349,-0.00025098301681587164,0.05528856478808035
2023-07,-0.002457438934122825,0.023117465950007864,0.1045185986519097,0.12173704414587327,0.026400613967766672,0.03527362890371346,0.1367116168001124,0.02880976287943145,0.05230125523012552,0.036717287289369696
2023-08,-0.022913451264395188,-0.041925941038457606,0.02471182098997967,0.056166317320443276,-0.04299386870046369,0.03264619507883554,-0.08616268652105405,0.013963963963964068,-0.021153081510934365,-0.014790111716490395
2023-09,-0.03478128797083836,-0.08422061328790456,-0.020072053525475995,-0.11245443499392475,-0.023361200093757285,-0.013473963222706928,0.03914807302231232,-0.050792240485710155,0.03552278820375337,-0.04180420233738688
2023-10,0.06640440597954374,-0.015521450994070549,-0.06167466986794717,-0.07705295822210043,-0.21552,-0.054156171284634826,-0.013240939553646929,0.035491419656786365,0.04932823379425316,-0.03623925067811421
2023-11,0.1169839161871034,0.12099202834366701,0.0798816568047338,0.18724351050679847,0.24994901080970824,0.06361887853232727,0.09422702845273807,0.09047080979284362,0.0014766355140186237,0.09194669326090239
2023-12,-0.006578773547517792,0.021386430678466087,0.033913365420214614,0.037252207229718504,0.04062984417067801,-0.0052580331061343345,0.08165355991442955,0.05761260016579168,-0.018309412269732445,0.05005850880486166
2024-01,0.08234042553191484,-0.03537906137184123,0.02857552101983821,0.23341296448718196,-0.26697373578988626,0.08102136704329335,0.08359564333268334,0.025473546701502325,-0.04081904254914641,0.024317984143444847
2024-02,0.004128169844702199,-0.030849016253207774,-0.04414426960033424,0.2873372395833333,0.09190085296398301,0.06873981320984154,0.2556298200514139,0.10197452229299357,-0.011912548809736162,0.03800015920999188
2024-03,0.030148786217697714,-0.05251834280355276,0.09884906759906754,0.13788656535261848,-0.13091389950044088,0.011377390462357754,0.009008271230857377,0.04138489104676028,-0.007021063189568706,0.0319879025280413
2024-04,-0.04625142531356892,0.009199417758369795,0.09785880013258204,-0.030666666666666724,0.05370526908988448,-0.04121589277166115,-0.1253753753753753,0.005106288505300638,-0.012202020202020243,-0.027486504459768715
2024-05,0.038008418640563875,0.10448277851497136,0.03772673477767323,0.2897753324163228,-0.045352444111669644,0.018747815667282418,0.08061709778447976,-0.01540670384891486,-0.013395778795811426,0.02731896751035513
2024-06,0.08715056988602278,0.12708942749686591,0.07250087280344454,0.10718094560966941,0.1179271708683474,0.00039207037663266685,0.11024044654358087,0.10897363993269757,0.028938040256213552,0.046778595555012965
2024-07,-0.07189838214845386,0.026277981183667736,-0.06011284722222214,-0.09375501685663824,0.14206965672763713,0.07740355174525419,-0.08920042540848883,-0.06412785111009953,0.13915023067469842,0.0031174387079848306
2024-08,-0.01164104210513795,0.03951408959537572,-0.06133110136227199,0.058724534986713865,-0.08455462922334361,0.06972831647152429,0.10685321217782694,-0.06630640367468257,0.04343520090548943,0.01946203767443628
2024-09,0.030341674687199123,-0.000651635605369502,0.004335393413891609,-0.01020664268384505,0.24162392752720138,-0.025758735016577414,0.08890380742303639,0.08311147123509657,-0.011016949152542373,0.020271738936776095
2024-10,-0.0033861890194063398,-0.0013041210224308075,0.002143032084251741,0.19119262953258392,-0.011697035206917963,0.000436300174520169,0.010991720979390539,0.00379395105268787,-0.02971722365038566,0.01750277655539482
